Date,Product Name,Base Price (AED),Final Price (AED),Discount,Stock Status,Available Qty,Product URL
2025-05-26,"NZXT H5 Flow RGB All Black, Mid Tower ATX Case, Up to 240mm Radiator Support, Tempered Glass Front Panel, Built-in RGB, Spacious Cable Management, Black | CC-H51FB-R1",454.18,454.18,,,,https://uae.microless.com/product/nzxt-h5-flow-rgb-all-black-mid-tower-atx-case-up-to-240mm-radiator-support-tempered-glass-front-panel-built-in-rgb-spacious-cable-management-black-cc-h51fb-r1/
2025-05-26,"Lian Li Lancool III Mesh RGB E-ATX Mid Tower Modular Chassis, 8 Expansion Slots, Tempered Glass Panel, Up To 360mm Fan Support, Equipped With 4x 140 PWM Fans, USB Type C, White | G99.LAN3RW.00",729.24,576.96,21,,,https://uae.microless.com/product/lian-li-lancool-iii-mesh-rgb-e-atx-mid-tower-modular-chassis-8-expansion-slots-tempered-glass-panel-up-to-360mm-fan-support-equipped-with-4x-140-pwm-fans-usb-type-c-white-g99-lan3rw-00/
2025-05-26,"Thermaltake View 380 XL TG ARGB Mid Tower PC Case, 4x 120mm aRGB Lite Pre-Installed Fans, Up to 360mm Radiator & 10x Fan Support, USB Type-C x1, USB 3.0 x2, HD Audio, Black | CA-11E-00M1WN-00",559.00,519.00,7,,,https://uae.microless.com/product/thermaltake-view-380-xl-tg-argb-mid-tower-pc-case-4x-120mm-argb-lite-pre-installed-fans-up-to-360mm-radiator-10x-fan-support-usb-type-c-x1-usb-3-0-x2-hd-audio-black-ca-11e-00m1wn-00/
2025-05-26,"Thermaltake View 270 Plus TG ARGB Mid Tower PC Case, 3x 120mm ARGB Lite Pre-Installed Fans, Up to 360mm Radiator & 9x Fan Support, USB Type-C x1, USB 3.0 x2, HD Audio, Bubble Pink | CA-1Y7-00MAWN-00",435.00,435.00,,,,https://uae.microless.com/product/thermaltake-view-270-plus-tg-argb-mid-tower-pc-case-3x-120mm-argb-lite-pre-installed-fans-up-to-360mm-radiator-9x-fan-support-usb-type-c-x1-usb-3-0-x2-hd-audio-bubble-pink-ca-1y7-00mawn-00/
2025-05-26,"Corsair iCUE LINK 5000T LX RGB Mid-Tower High-Performance PC Case, 3x LX120 RGB Pre-Installed Fans, Up to 360mm Radiator & 10x Fan Support, Front & Top Airflow Panels, White | CC-9011299-WW",1575.00,1299.00,18,In stock,10,https://uae.microless.com/product/corsair-icue-link-5000t-lx-rgb-mid-tower-high-performance-pc-case-3x-lx120-rgb-pre-installed-fans-up-to-360mm-radiator-10x-fan-support-front-top-airflow-panels-white-cc-9011299-ww/
2025-05-26,"Thermaltake Versa H16 TG ARGB Micro Tower Chassis, 3x Hydraulic Bearing 120mm aRGB Pre-Installed Fan, Up to 280mm Radiator & 5x Fam Support, Mesh Front Panel, White | CA-1Y8-00S6WN-01",239.00,239.00,,,,https://uae.microless.com/product/thermaltake-versa-h16-tg-argb-micro-tower-chassis-3x-hydraulic-bearing-120mm-argb-pre-installed-fan-up-to-280mm-radiator-5x-fam-support-mesh-front-panel-white-ca-1y8-00s6wn-01/
2025-05-26,"Thermaltake Versa H16 TG ARGB Micro Tower Chassis, 3x Hydraulic Bearing 120mm aRGB Pre-Installed Fan, Up to 280mm Radiator & 5x Fam Support, Mesh Front Panel, Black | CA-1Y8-00S1WN-02",249.00,220.00,12,,,https://uae.microless.com/product/thermaltake-versa-h16-tg-argb-micro-tower-chassis-3x-hydraulic-bearing-120mm-argb-pre-installed-fan-up-to-280mm-radiator-5x-fam-support-mesh-front-panel-black-ca-1y8-00s1wn-02/
2025-05-26,"Cougar MX110 RGB Mid Tower Computer Case, 4x 120mm Pre-Installed Fans, Up to 240mm Radiator & 6x Fans Support, 1200 RPM Fan Speed, Black | 382BD20.0001",139.00,139.00,,,,https://uae.microless.com/product/cougar-mx110-rgb-mid-tower-computer-case-4x-120mm-pre-installed-fans-up-to-240mm-radiator-6x-fans-support-1200-rpm-fan-speed-black-382bd20-0001/
2025-05-26,"ASUS ProArt PA401 Wood Edition Computer Case, Metal Panel, 2x 160mm Pre-Installed Fans, Up to 240mm Radiator & 5x Fan Support, Removable Dust Filters, Black | 90DC00M0-B39010",465.00,465.00,,,,https://uae.microless.com/product/asus-proart-pa401-wood-edition-computer-case-metal-panel-2x-160mm-pre-installed-fans-up-to-240mm-radiator-5x-fan-support-removable-dust-filters-black-90dc00m0-b39010/
2025-05-26,"ASUS ProArt P602 Wood Edition Mid Tower Computer Case, 2x 200mm Front & 140mm Pre-Installed Fans, Up to 420mm Radiator & 6x Fan Support Dust Protection, Metal Panel, Black | 90DC00J0-B09020",955.00,880.01,8,,,https://uae.microless.com/product/asus-proart-p602-wood-edition-mid-tower-computer-case-2x-200mm-front-140mm-pre-installed-fans-up-to-420mm-radiator-6x-fan-support-dust-protection-metal-panel-black-90dc00j0-b09020/
2025-05-26,"HYTE Revolt 3 Premium ITX Small Form Factor Case, Supports 1 HDD and up to 2 x 2.5"" SSDs, Internal 3.5 Bays, 2x Internal 2.5 Bays, 280 mm Radiator Support, White | CS-HYTE-REVOLT3-W",525.00,525.00,,,,https://uae.microless.com/product/hyte-revolt-3-premium-itx-small-form-factor-case-supports-1-hdd-and-up-to-2-x-2-5-ssds-internal-3-5-bays-2x-internal-2-5-bays-280-mm-radiator-support-white-cs-hyte-revolt3-w/
2025-05-26,"GALAX HOF ALLSYNQ Mid-Tower ATX Computer Case, 1x 120mm aRGB & 3x Reverse aRGB Pre-Installed Fan, Up to 360mm Radiator & 7x Fan Support, Tempered Glass Panel, Black | G-CGHFASBB4AA-GXLG",388.50,315.00,19,,,https://uae.microless.com/product/galax-hof-allsynq-mid-tower-atx-computer-case-1x-120mm-argb-3x-reverse-argb-pre-installed-fan-up-to-360mm-radiator-7x-fan-support-tempered-glass-panel-black-g-cghfasbb4aa-gxlg/
2025-05-26,"APNX V1 V1-W-BW-v1 ATX Mid Tower Glass Edition Computer Case, Up To 360mm Radiators, x10 Fan Slot, SGCC Body Material, Wood Front Panel, 0.8mm Steel Thickness, Black & White Wood | APCM-VI01103.M1",586.95,586.95,,,,https://uae.microless.com/product/apnx-v1-v1-w-bw-v1-atx-mid-tower-glass-edition-computer-case-up-to-360mm-radiators-x10-fan-slot-sgcc-body-material-wood-front-panel-0-8mm-steel-thickness-black-white-wood-apcm-vi01103-m1/
2025-05-26,"NZXT H5 Flow 2024 Edition Compact Mid-Tower ATX Airflow Case, Pre-Installed 2x F120Q, SGCC Steel, Dark Tinted Tempered Glass Materials, Easy Cable Management, White | CC-H52FW-01",399.00,395.00,,,,https://uae.microless.com/product/nzxt-h5-flow-2024-edition-compact-mid-tower-atx-airflow-case-pre-installed-2x-f120q-sgcc-steel-dark-tinted-tempered-glass-materials-easy-cable-management-white-cc-h52fw-01/
2025-05-26,"Cougar MX600 RGB ATX Full Tower Case, 4x ARGB Pre-Installed Fans, RGB Sync with M/B, 9x Max Number of Fans, Vertical GPU Support, Transparent Left Panel, Black | 3857C90.0001",460.01,460.01,,,,https://uae.microless.com/product/cougar-mx600-rgb-atx-full-tower-case-4x-argb-pre-installed-fans-rgb-sync-with-m-b-9x-max-number-of-fans-vertical-gpu-support-transparent-left-panel-black-3857c90-0001/
2025-05-26,"Thermaltake Tower 300 Matcha Plum Micro-ATX Case, 2x140mm CT Fan Included Support Up to 420mm Radiator Optional Chassis Stand Kit Allows Horizontal Display, Matcha Plum | CA-1Y4-00SJWN-00",682.50,670.01,2,,,https://uae.microless.com/product/thermaltake-tower-300-matcha-plum-micro-atx-case-2x140mm-ct-fan-included-support-up-to-420mm-radiator-optional-chassis-stand-kit-allows-horizontal-display-matcha-plum-ca-1y4-00sjwn-00/
2025-05-26,"Thermaltake CTE E550 TG Mid Tower ATX Case, 3 Tempered Glass Panels Hidden-Connector Motherboard Support Three-Way VGA Installations Dual Chamber Design, White | CA-1Z8-00M6WN-00",656.25,599.00,9,,,https://uae.microless.com/product/thermaltake-cte-e550-tg-mid-tower-atx-case-3-tempered-glass-panels-hidden-connector-motherboard-support-three-way-vga-installations-dual-chamber-design-white-ca-1z8-00m6wn-00/
2025-05-26,"MSI MAG FORGE 321R AIRFLOW Mid Tower ATX Gaming PC Case, Mesh Front Panel & Temepered Glass Side Panel, Support Up to 4* 120MMFans & 360 mm Radiator, USB 3.2 Type-C Gen 2 I/O, Black | 306-7G23R22-HH9",399.00,349.00,13,,,https://uae.microless.com/product/msi-mag-forge-321r-airflow-mid-tower-atx-gaming-pc-case-mesh-front-panel-temepered-glass-side-panel-support-up-to-4-120mmfans-360-mm-radiator-usb-3-2-type-c-gen-2-i-o-black-306-7g23r22-hh9/
2025-05-26,"Cooler Master Masterbox 520 ARGB ATX PC Case, 1x MasterFan Lite 120 & 3x CF120 ARGB Pre-Installed Fans, Up to 360mm Radiator, 7x Fan Support, Tempered Glass Side Panel, White | MB520-WGNN-S01",438.60,438.60,,,,https://uae.microless.com/product/cooler-master-masterbox-520-argb-atx-pc-case-1x-masterfan-lite-120-3x-cf120-argb-pre-installed-fans-up-to-360mm-radiator-7x-fan-support-tempered-glass-side-panel-white-mb520-wgnn-s01/
2025-05-26,"Lian Li A3-mATX Computer Case, 26.3L Micro Form Factor Chassis, Up to 360mm Radiator & 10x 120mm Fan Support, Supports ATX/SFX/SFX-L, Steel Mesh Side & Top Panels, Black | G99.A3X.00",441.00,399.00,10,,,https://uae.microless.com/product/lian-li-a3-matx-computer-case-26-3l-micro-form-factor-chassis-up-to-360mm-radiator-10x-120mm-fan-support-supports-atx-sfx-sfx-l-steel-mesh-side-top-panels-black-a3-matx/
2025-05-26,"LIAN LI Lancool 206 ATX, RGB Mid-Tower Gaming PC Case, Tempered Glass Side Panel, Mesh Front Panel Mid-Tower Chassis w/ 2 ARGB PWM Fans Pre-Installed, USB Type-C Port, Black | G99.LAN206RX.00",367.17,335.00,9,,,https://uae.microless.com/product/lian-li-lancool-206-atx-rgb-mid-tower-gaming-pc-case-tempered-glass-side-panel-mesh-front-panel-mid-tower-chassis-w-2-argb-pwm-fans-pre-installed-usb-type-c-port-black-g99-lan206rx-00/
2025-05-26,"NZXT H7 Flow RGB Mid-Tower ATX Airflow Computer Case, 3x RGB Core Pre-Installed Fans, Up to 420mm Radiator & 10x Fans Support, SGCC Steel Material, Ultra-Clear Tempered Glass, Black | CM-H72FW-R1",640.50,599.00,6,,,https://uae.microless.com/product/nzxt-h7-flow-rgb-mid-tower-atx-airflow-computer-case-3x-rgb-core-pre-installed-fans-up-to-420mm-radiator-10x-fans-support-sgcc-steel-material-ultra-clear-tempered-glass-black-cm-h72fw-r1/
2025-05-26,"Corsair 6500X Mid-Tower Computer Case, Up to 360mm Radiator & 10x Fan Support, Tempered Glass, Dual Chamber Design, Modern Front Panel I/O, Wide Cooling Flexibility, White | CC-9011258-WW",697.73,675.00,3,,,https://uae.microless.com/product/corsair-6500x-mid-tower-computer-case-up-to-360mm-radiator-10x-fan-support-tempered-glass-dual-chamber-design-modern-front-panel-i-o-wide-cooling-flexibility-white-cc-9011258-ww/
2025-05-26,"Corsair 6500D Airflow Mid-Tower Computer Case, Up to 360mm Radiator & 13x Fan Support, Tempered Glass Material, Fully Mesh Sides, Dual Chamber Design, Modern Front Panel I/O, Black | CC-9011259-WW",697.73,619.50,11,,,https://uae.microless.com/product/corsair-6500d-airflow-mid-tower-computer-case-up-to-360mm-radiator-13x-fan-support-tempered-glass-material-fully-mesh-sides-dual-chamber-design-modern-front-panel-i-o-black-cc-9011259-ww/
2025-05-26,"GAMEON Emperor Arctic Series Mid Tower ATX Gaming Case, Tempered Glass Side Panel, HDD*2 & SSD*1 Drive Bays, Support Up to 360mm Radiator, 7* Pre Installed 120MM ARGB+PWM Fans, White | GO-EMPEROR-A",305.00,305.00,,,,https://uae.microless.com/product/gameon-emperor-arctic-series-mid-tower-atx-gaming-case-tempered-glass-side-panel-hdd-2-ssd-1-drive-bays-support-up-to-360mm-radiator-7-pre-installed-120mm-argb-pwm-fans-white-go-emperor-a/
2025-05-26,"Tortox Zion ATX PC Case, ITX, MATX Motherboard Compatibility, 345mm VGA Length, 160mm Cooler, Metal Computer Cabinet, HDD, SSD, 7 Expansion Slots, 120mm Fan1 and 350W Power Supply Unit Pre Installed",130.00,130.00,,,,https://uae.microless.com/product/tortox-zion-atx-pc-case-itx-matx-motherboard-compatibility-345mm-vga-length-160mm-cooler-metal-computer-cabinet-hdd-ssd-7-expansion-slots-120mm-fan1-and-350w-power-supply-unit-pre-installed/
2025-05-26,"Thermaltake Tower 300 Micro-ATX Case, 2x140mm CT Fan Included; Support Up to 420mm Radiator; Optional Chassis Stand Kit Allows Horizontal Display, Snow | CA-1Y4-00S6WN-00",597.96,597.96,,,,https://uae.microless.com/product/thermaltake-tower-300-micro-atx-case-2x140mm-ct-fan-included-support-up-to-420mm-radiator-optional-chassis-stand-kit-allows-horizontal-display-snow-ca-1y4-00s1wn-00/
2025-05-26,"MSI MAG Forge M100A Micro ATX Tower Case, Up to 240mm Radiator Support, 4 x 120mm Pre-Installed Auto-RGB Fans, Side Window & Front Mesh Panel, 2 x USB 2.0, 2 x USB 2 Gen 1, Black | 306-7G20A21-809",210.00,199.50,5,,,https://uae.microless.com/product/msi-mag-forge-m100a-micro-atx-tower-case-up-to-240mm-radiator-support-4-x-120mm-pre-installed-auto-rgb-fans-side-window-front-mesh-panel-2-x-usb-2-0-2-x-usb-2-gen-1-black-306-7g20a21-809/
2025-05-26,"MSI MAG PANO M100R PZ Micro ATX Gaming Case, 270° Pano Temp Glass Panel, 4* aRGB Fans & Up to 360mm AIO, 1x 2.5""/3.5 Drive Bay, Support Back-Connect Motherboard, USB-/ USB-A, White | 306-7G24W21-809",472.50,385.00,19,,,https://uae.microless.com/product/msi-mag-pano-m100r-pz-micro-atx-gaming-case-270-pano-temp-glass-panel-4-argb-fans-up-to-360mm-aio-1x-2-5-3-5-drive-bay-support-back-connect-motherboard-usb-usb-a-white-306-7g24w21-809/
2025-05-26,"Asus ProArt PA602 Gaming E-ATX Computer Case, 2x 200mm & 1x 140mm Pre-Installed Fans, Up to 420mm Radiator & 6x Fans Support, Dual Air Deflectors, 15.5mm Open Grills, Black | 90DC00J0-B09000",945.00,850.00,10,,,https://uae.microless.com/product/asus-proart-pa602-gaming-e-atx-computer-case-2x-200mm-1x-140mm-pre-installed-fans-up-to-420mm-radiator-6x-fans-support-dual-air-deflectors-15-5mm-open-grills-black-pa602/
2025-05-26,"Deepcool CH780 Full Tower ATX+ PC Case, Panoramic Tempered Glass, Vertical Mount Gen 4 Riser Cable, Up to 420mm AIO, Trinity 140mm ARGB Fans, Type-C, 4x USB 3.0, Black | R-CH780-BKADE41-G-1",843.57,577.50,32,,,https://uae.microless.com/product/deepcool-ch780-full-tower-atx-pc-case-panoramic-tempered-glass-vertical-mount-gen-4-riser-cable-up-to-420mm-aio-trinity-140mm-argb-fans-type-c-4x-usb-3-0-black-r-ch780-bkade41-g-1/
2025-05-26,"COUGAR MX440 Mesh RGB ATX Mid Tower PC Case, Temp Glass Panel, Superior Airflow, 3x120mm RGB Pre Inst Fans, Up to 360mm Radiator, USB 3.0 x 2, USB 2.0 / RGB Button, Black | CG-GC-MX440MESH-RGB-BLK",316.21,269.51,15,,,https://uae.microless.com/product/cougar-mx440-mesh-rgb-atx-mid-tower-pc-case-temp-glass-panel-superior-airflow-3x120mm-rgb-pre-inst-fans-up-to-360mm-radiator-usb-3-0-x-2-usb-2-0-rgb-button-black-cg-gc-mx440mesh-rgb-blk/
2025-05-26,"ASUS ROG Hyperion GR701 E-ATX PC Case, Tempered Glass Side Panels, Up to 420mm Dual Radiator, 4*140mm Fans, Metal GPU Holder, Compnent Storage, ARGB Fan Hub, 60W Fast Charging, White | 90DC00F3-B39000",1573.74,1573.74,,In stock,10,https://uae.microless.com/product/asus-rog-hyperion-gr701-e-atx-pc-case-tempered-glass-side-panels-up-to-420mm-dual-radiator-4-140mm-fans-metal-gpu-holder-compnent-storage-argb-fan-hub-60w-fast-charging-white-90dc00f3-b39000/
2025-05-26,"Xigmatek Aqua Ultra Arctic Super Tower Case, 0.8mm SPCC Thickness Material, Up to 360mm Radiator & 10*Fans Support, 3*Tempered Glass Panel Design, Screwless & Tool-less Design, White | EN40689",539.18,539.18,,,,https://uae.microless.com/product/xigmatek-aqua-ultra-arctic-super-tower-case-0-8mm-spcc-thickness-material-up-to-360mm-radiator-10-fans-support-3-tempered-glass-panel-design-screwless-tool-less-design-white-en40689/
2025-05-26,"Thermaltake Ceres 500 TG ARGB Mid Tower Computer Case, SPCC+Tempered Glass Material, Up to 420mm Radiator Support, Up to 7 Fans Support, Removable filters, Black | CA-1X5-00M1WN-00",765.00,680.00,11,,,https://uae.microless.com/product/thermaltake-ceres-500-tg-argb-mid-tower-computer-case-spcc-tempered-glass-material-up-to-420mm-radiator-support-up-to-7-fans-support-removable-filters-black-ca-1x5-00m1wn-00/
2025-05-26,"NZXT H9 Elite Dual-Chamber ATX Mid-Tower PC Case, Unique Glass Panel, Intuitive Cable Mgt, 360mm Radiators & 10x120mm Fans Support, Built-in RGB & Fan Controller, USB 3.2 Type-C/A, Black | CM-H91EB-01",966.27,949.00,2,,,https://uae.microless.com/product/nzxt-h9-elite-dual-chamber-atx-mid-tower-pc-case-unique-glass-panel-intuitive-cable-mgt-360mm-radiators-10x120mm-fans-support-built-in-rgb-fan-controller-usb-3-2-type-c-a-black-cm-h91eb-01/
2025-05-26,"Lian Li Lancool III E-ATX Mid Tower Case, Tempered Glass Side Panel, 140mm PWM Fans, Up To 420mm Radiator Size Support, 8 Expansion Slots, Black | Lancool 3-X",524.06,483.00,8,,,https://uae.microless.com/product/lian-li-lancool-iii-e-atx-mid-tower-case-tempered-glass-side-panel-140mm-pwm-fans-up-to-420mm-radiator-size-support-8-expansion-slots-black-lancool-3-x/
2025-05-26,"Fractal Design Meshify 2 Lite E-ATX Mid Tower Case, 7 Expansion Slots, 120/140mm Fan Size, 3.5""/2.5"" Drive, 360mm Radiator Support, Tempered Glass Side Panel, White TG Light Tint | FD-C-MEL2A-04",671.78,671.78,,,,https://uae.microless.com/product/fractal-design-meshify-2-lite-e-atx-mid-tower-case-7-expansion-slots-120-140mm-fan-size-3-5-2-5-drive-360mm-radiator-support-tempered-glass-side-panel-white-tg-light-tint-fd-c-mel2a-04/
2025-05-26,"Fractal Design Define 7 Compact ATX Mid Tower Case, 7 Expansion Slots, 120/140mm Fan Size, 3.5""/2.5"" Drive, Up To 360mm Radiator Support, Tempered Glass Side Panel, Black Light TG | FD-C-DEF7C-03",558.99,558.99,,,,https://uae.microless.com/product/fractal-design-define-7-compact-light-tempered-glass-computer-case-fd-c-def7c-03/
2025-05-26,"Corsair 4000D Airflow Tempered Glass Mid-Tower ATX Computer Case, 2x Pre-Installed 120mm Fans, Up to 360mm Radiator & 6x 120mm Fan Support, 1x Type-C, 1x Type-A & Audio In/Out, White I CC-9011201-WW",405.56,356.35,12,,,https://uae.microless.com/product/corsair-4000d-airflow-tempered-glass-mid-tower-atx-computer-case-2x-pre-installed-120mm-fans-up-to-360mm-radiator-6x-120mm-fan-support-1x-type-c-1x-type-a-audio-in-out-white-i-cc-9011201-ww/
2025-05-26,"Deepcool MATREXX 50 Addressable RGB 4F Mid-Tower Case, 4x120mm, ADD-RGB Fans, Radiator Support, Easy Cable Management, Tempered Glass, Motherboard Sync Control, Black | DP-ATX-MATREXX50-AR-4F-NE",386.25,267.75,31,,,https://uae.microless.com/product/deepcool-matrexx-50-addressable-rgb-4f-mid-tower-case-4x120mm-add-rgb-fans-radiator-support-easy-cable-management-tempered-glass-motherboard-sync-control-black-dp-atx-matrexx50-ar-4f-ne/
2025-05-26,"Thermaltake The Tower 250 Mini Tower Chassis, 2x CT120 Pre-Installed Fan, Up to 360mm Radiator & 8x Fan Support, 3x 3mm Tempered Glass Panels, Dust Filters, Black | CA-1Z9-00S1WN-00",530.00,520.00,2,,,https://uae.microless.com/product/thermaltake-the-tower-250-mini-tower-chassis-2x-ct120-pre-installed-fan-up-to-360mm-radiator-8x-fan-support-3x-3mm-tempered-glass-panels-dust-filters-black-ca-1z9-00s1wn-00/
2025-05-26,"DarkFlash DY470 ATX Computer Case, 4x Pre-Installed aRGB Fans, 360mm Radiators, Up to 10x 120mm Fan Support, Cable Management Panel, 330° Immersive Panoramic View, 3 Glass Panels, Ice White | DY470",415.00,415.00,,,,https://uae.microless.com/product/darkflash-dy470-atx-computer-case-4x-pre-installed-argb-fans-360mm-radiators-up-to-10x-120mm-fan-support-cable-management-panel-330-immersive-panoramic-view-3-glass-panels-ice-white-dy470/
2025-05-26,"ASUS A23 Plus Computer Case, 4x Pre-Installed aRGB Fans, Up to 360mm Radiator & 7x 120mm Fan Support, 380mm Graphics Card Compatible, Front Panel USB Type-C I/O, Black | 90DC00K0-B19010",399.00,360.00,10,,,https://uae.microless.com/product/asus-a23-plus-computer-case-4x-pre-installed-argb-fans-up-to-360mm-radiator-7x-120mm-fan-support-380mm-graphics-card-compatible-front-panel-usb-type-c-i-o-black-90dc00k0-b19010/
2025-05-26,"HAVN HS 420 E-ATX Mid Tower VGPU Edition Computer Case, Up To 420mm Radiators, 11x Fan Support, SGCC Sheet Metal, Tempered Glass, ABS, Zinc Alloy, NdFeB Magnets, White | HVN-CA-HS420-07",1071.00,1049.00,2,In stock,10,https://uae.microless.com/product/havn-hs-420-e-atx-mid-tower-vgpu-edition-computer-case-up-to-420mm-radiators-11x-fan-support-sgcc-sheet-metal-tempered-glass-abs-zinc-alloy-ndfeb-magnets-white-hvn-ca-hs420-07/
2025-05-26,"Cougar Uniface RGB ATX Mid Tower Case, 4x Pre-Installed ARGB Fans, Up to 420mm Radiator Support, 7 Expansion Slot, Vertical GPU Support, Transparent Left Panel, RGB Sync with M/B, Black | 385C780.0001",301.35,301.35,,,,https://uae.microless.com/product/cougar-uniface-rgb-atx-mid-tower-case-4x-pre-installed-argb-fans-up-to-420mm-radiator-support-7-expansion-slot-vertical-gpu-support-transparent-left-panel-rgb-sync-with-m-b-black-385c780-0001/
2025-05-26,"Corsair 3500X aRGB Mid-Tower Computer Case, 3x Pre-installed RS120 ARGB Fans, Up to 360mm Radiator & 10x Fan Support, Tempered Glass Window, 1x Type-C, 2x Type-A & Audio In/Out, Black | CC-9011278-WW",577.50,577.50,,,,https://uae.microless.com/product/corsair-3500x-argb-mid-tower-computer-case-3x-pre-installed-rs120-argb-fans-up-to-360mm-radiator-10x-fan-support-tempered-glass-window-1x-type-c-2x-type-a-audio-in-out-black-cc-9011278-ww/
2025-05-26,"Corsair 3500X Mid-Tower Computer Case, Up to 360mm Radiator & 10x Fan Support, Tempered Glass Case Window, 1x Type-C, 2x Type-A & Audio In/Out Interface, Black | CC-9011276-WW",372.75,351.75,6,,,https://uae.microless.com/product/corsair-3500x-mid-tower-computer-case-up-to-360mm-radiator-10x-fan-support-tempered-glass-case-window-1x-type-c-2x-type-a-audio-in-out-interface-black-cc-9011276-ww/
